Id,48,54,19,51,58,56,36,23,63,45,40,30,67,18,21,33,60,20,66,64,37,7,65,41,61,46,43,47,8,15,17,22,31,57
48,1,1,0.245358246,0.8408409925,0.4707565418,0.4803844614,0.4089304101,0,0.9615384615,0.4972451581,0.08770580193,0,1,0.8320502943,0.2567762955,0.1386750491,0.5661385171,0.1386750491,0.7483470519,0,0,0.3646464493,0.9381026756,0.8807048459,0.800640769,0.0591312396,0.5883484054,0.02773500981,0.9731241098,0.9647638212,0.9984603532,0,0.9952285251,0.4003203845
54,1,1,0.245358246,0.8408409925,0.4707565418,0.4803844614,0.4089304101,0,0.9615384615,0.4972451581,0.08770580193,0,1,0.8320502943,0.2567762955,0.1386750491,0.5661385171,0.1386750491,0.7483470519,0,0,0.3646464493,0.9381026756,0.8807048459,0.800640769,0.0591312396,0.5883484054,0.02773500981,0.9731241098,0.9647638212,0.9984603532,0,0.9952285251,0.4003203845
19,0.245358246,0.245358246,1,0.6079187589,0.8645299349,0.4767036572,0.5217391304,0.4400862294,0.204465205,0.458189795,0.4662524041,0.1474419562,0.245358246,0.2948839123,0.9555330859,0.7372097808,0.3611575593,0.4423258685,0.6929914532,0.4324255658,0.8571946154,0.6344166392,0.4826170891,0.4256282654,0.2553769592,0.6915640748,0.5212860351,0.4423258685,0.3396160047,0.2797514425,0.2359071298,0.5897678246,0.2282275563,0.7661308777
51,0.8408409925,0.8408409925,0.6079187589,1,0.6736330697,0.6301260378,0.5363989049,0.155126307,0.8744746322,0.6377481392,0.3067859955,0.1212678125,0.8408409925,0.6063390626,0.6362090103,0.242535625,0.7921180344,0.242535625,0.8444006618,0.3556606532,0.4880935301,0.4638168285,0.9526610232,0.8401680504,0.7701540462,0.413670152,0.600245048,0.3395498751,0.9224280413,0.7669649888,0.8488746876,0.3638034376,0.8532373514,0.700140042
58,0.4707565418,0.4707565418,0.8645299349,0.6736330697,1,0.2138089935,0.3640126042,0.263180678,0.4279604925,0.2213133341,0.09759000729,0,0.4707565418,0.4629100499,0.7142857143,0.7715167498,0.2519763153,0.15430335,0.6715191367,0,0.5520524475,0.4795122238,0.5724197752,0.4454354032,0.3563483225,0.3289758475,0.3273268354,0.03086066999,0.5042011113,0.4879500365,0.4629100499,0.6172133998,0.4559833243,0.8908708064
56,0.4803844614,0.4803844614,0.4767036572,0.6301260378,0.2138089935,1,0.885306792,0.6154574549,0.4963972768,0.9936944055,0.5112077203,0.5196152423,0.4803844614,0.3464101615,0.6236095645,0,0.6599663291,0.4041451884,0.8241310085,0.6331407495,0.5938574464,0.81427736,0.6299407883,0.6333333333,0.7,0.5169842621,0.85732141,0.5658032638,0.5690570451,0.438178046,0.4849742261,0.05773502692,0.4874666782,0.2333333333
36,0.4089304101,0.4089304101,0.5217391304,0.5363989049,0.3640126042,0.885306792,1,0.8801724588,0.4498234511,0.9163795899,0.1865009616,0.7372097808,0.4089304101,0.2948839123,0.5460189062,0.1474419562,0.4815434123,0.1474419562,0.8469895539,0.3008177849,0.5934424261,0.9516249587,0.4826170891,0.4256282654,0.7661308777,0.2514778454,0.7298004492,0.2064187386,0.458086704,0.3730019233,0.4128374772,0.2948839123,0.4149591934,0.4256282654
23,0,0,0.4400862294,0.155126307,0.263180678,0.6154574549,0.8801724588,1,0.0591312396,0.6625413489,0,0.8528028654,0,0,0.394771017,0.2132007164,0.174077656,0,0.5567022143,0.1087454496,0.5720775535,0.8664002254,0.04652421052,0,0.4923659639,0.09090909091,0.4522670169,0,0.02284111309,0,0,0.4264014327,0,0.3692744729
63,0.9615384615,0.9615384615,0.204465205,0.8744746322,0.4279604925,0.4963972768,0.4498234511,0.0591312396,1,0.5303948353,0,0.1386750491,0.9615384615,0.6933752453,0.2139802463,0,0.6793662205,0,0.7242068244,0.01768319639,0.06201736729,0.3314967721,0.907841299,0.800640769,0.8807048459,0,0.4902903378,0,0.9656956815,0.8770580193,0.9707253434,0.1386750491,0.9757142403,0.4803844614
45,0.4972451581,0.4972451581,0.458189795,0.6377481392,0.2213133341,0.9936944055,0.9163795899,0.6625413489,0.5303948353,1,0.4535573676,0.5976143047,0.4972451581,0.3585685828,0.5901688909,0,0.6831300511,0.3585685828,0.8322503786,0.5791579454,0.5879747322,0.8285714286,0.6259686371,0.6210590034,0.7590721153,0.4586824723,0.8451542547,0.5019960159,0.5762250022,0.4535573676,0.5019960159,0.1195228609,0.504575949,0.2760262237
40,0.08770580193,0.08770580193,0.4662524041,0.3067859955,0.09759000729,0.5112077203,0.1865009616,0,0,0.4535573676,1,0,0.08770580193,0.316227766,0.6831300511,0.316227766,0.5163977795,0.9486832981,0.2752409413,0.8871256224,0.5656854249,0.2267786838,0.3450327797,0.5477225575,0,0.9438798074,0.6708203932,0.9486832981,0.1524548055,0.2,0.0632455532,0,0.04449941595,0
30,0,0,0.1474419562,0.1212678125,0,0.5196152423,0.7372097808,0.8528028654,0.1386750491,0.5976143047,0,1,0,0,0.15430335,0,0.4082482905,0,0.3481553119,0.1275153426,0.4472135955,0.5976143047,0,0,0.5773502692,0,0.3535533906,0,0,0,0,0.5,0,0.2886751346
67,1,1,0.245358246,0.8408409925,0.4707565418,0.4803844614,0.4089304101,0,0.9615384615,0.4972451581,0.08770580193,0,1,0.8320502943,0.2567762955,0.1386750491,0.5661385171,0.1386750491,0.7483470519,0,0,0.3646464493,0.9381026756,0.8807048459,0.800640769,0.0591312396,0.5883484054,0.02773500981,0.9731241098,0.9647638212,0.9984603532,0,0.9952285251,0.4003203845
18,0.8320502943,0.8320502943,0.2948839123,0.6063390626,0.4629100499,0.3464101615,0.2948839123,0,0.6933752453,0.3585685828,0.316227766,0,0.8320502943,1,0.3086066999,0.5,0.4082482905,0.5,0.6092717958,0,0,0.3585685828,0.7637626158,0.8660254038,0.5773502692,0.2132007164,0.7071067812,0.1,0.7231566384,0.9486832981,0.8,0,0.7739572992,0.2886751346
21,0.2567762955,0.2567762955,0.9555330859,0.6362090103,0.7142857143,0.6236095645,0.5460189062,0.394771017,0.2139802463,0.5901688909,0.6831300511,0.15430335,0.2567762955,0.3086066999,1,0.6172133998,0.5039526307,0.6172133998,0.6983799022,0.6689855142,0.8970852271,0.6270544465,0.5387480238,0.5345224838,0.2672612419,0.8553372034,0.6546536707,0.6789347398,0.3719516395,0.2927700219,0.2468853599,0.4629100499,0.238848408,0.6236095645
33,0.1386750491,0.1386750491,0.7372097808,0.242535625,0.7715167498,0,0.1474419562,0.2132007164,0,0,0.316227766,0,0.1386750491,0.5,0.6172133998,1,0,0.5,0.3481553119,0,0.4472135955,0.3585685828,0.2182178902,0.2886751346,0,0.4264014327,0.3535533906,0.1,0.0803507376,0.316227766,0.1,0.5,0.07035975447,0.5773502692
60,0.5661385171,0.5661385171,0.3611575593,0.7921180344,0.2519763153,0.6599663291,0.4815434123,0.174077656,0.6793662205,0.6831300511,0.5163977795,0.4082482905,0.5661385171,0.4082482905,0.5039526307,0,1,0.4082482905,0.5685352436,0.6246950476,0.5477225575,0.2927700219,0.7126966451,0.7071067812,0.7071067812,0.5222329679,0.5773502692,0.5715476066,0.6560610253,0.5163977795,0.5715476066,0.4082482905,0.5744849896,0.4714045208
20,0.1386750491,0.1386750491,0.4423258685,0.242535625,0.15430335,0.4041451884,0.1474419562,0,0,0.3585685828,0.9486832981,0,0.1386750491,0.5,0.6172133998,0.5,0.4082482905,1,0.2611164839,0.7013343844,0.4472135955,0.2390457219,0.3273268354,0.5773502692,0,0.8528028654,0.7071067812,0.8,0.133917896,0.316227766,0.1,0,0.07035975447,0
66,0.7483470519,0.7483470519,0.6929914532,0.8444006618,0.6715191367,0.8241310085,0.8469895539,0.5567022143,0.7242068244,0.8322503786,0.2752409413,0.3481553119,0.7483470519,0.6092717958,0.6983799022,0.3481553119,0.5685352436,0.2611164839,1,0.2885684352,0.5449492609,0.853056638,0.835710894,0.7537783614,0.8040302522,0.3711348095,0.8000946914,0.2611164839,0.7972742792,0.7156264473,0.7485339206,0.2611164839,0.7471317291,0.6030226892
64,0,0,0.4324255658,0.3556606532,0,0.6331407495,0.3008177849,0.1087454496,0.01768319639,0.5791579454,0.8871256224,0.1275153426,0,0,0.6689855142,0,0.6246950476,0.7013343844,0.2885684352,1,0.6843191382,0.243855977,0.3060874194,0.4049155956,0.07362101738,0.8971499589,0.5410017808,0.9818681381,0.1502739602,0,0,0.06375767131,0,0.03681050869
37,0,0,0.8571946154,0.4880935301,0.5520524475,0.5938574464,0.5934424261,0.5720775535,0.06201736729,0.5879747322,0.5656854249,0.4472135955,0,0,0.8970852271,0.4472135955,0.5477225575,0.4472135955,0.5449492609,0.6843191382,1,0.5879747322,0.2927700219,0.2581988897,0.2581988897,0.7627700714,0.474341649,0.6260990337,0.1437357691,0,0,0.6708203932,0,0.6454972244
7,0.3646464493,0.3646464493,0.6344166392,0.4638168285,0.4795122238,0.81427736,0.9516249587,0.8664002254,0.3314967721,0.8285714286,0.2267786838,0.5976143047,0.3646464493,0.3585685828,0.6270544465,0.3585685828,0.2927700219,0.2390457219,0.853056638,0.243855977,0.5879747322,1,0.4433944513,0.4140393356,0.6210590034,0.3057883149,0.7606388293,0.1912365775,0.3905525015,0.377964473,0.3585685828,0.2390457219,0.3532031643,0.4140393356
65,0.9381026756,0.9381026756,0.4826170891,0.9526610232,0.5724197752,0.6299407883,0.4826170891,0.04652421052,0.907841299,0.6259686371,0.3450327797,0,0.9381026756,0.7637626158,0.5387480238,0.2182178902,0.7126966451,0.3273268354,0.835710894,0.3060874194,0.2927700219,0.4433944513,1,0.9449111825,0.755928946,0.3721936842,0.6943650748,0.3273268354,0.9760575764,0.8970852271,0.938336928,0.1091089451,0.9365791879,0.5039526307
41,0.8807048459,0.8807048459,0.4256282654,0.8401680504,0.4454354032,0.6333333333,0.4256282654,0,0.800640769,0.6210590034,0.5477225575,0,0.8807048459,0.8660254038,0.5345224838,0.2886751346,0.7071067812,0.5773502692,0.7537783614,0.4049155956,0.2581988897,0.4140393356,0.9449111825,1,0.6666666667,0.4923659639,0.8164965809,0.4618802154,0.8814198797,0.9128709292,0.8660254038,0,0.8530666869,0.3333333333
61,0.800640769,0.800640769,0.2553769592,0.7701540462,0.3563483225,0.7,0.7661308777,0.4923659639,0.8807048459,0.7590721153,0,0.5773502692,0.800640769,0.5773502692,0.2672612419,0,0.7071067812,0,0.8040302522,0.07362101738,0.2581988897,0.6210590034,0.755928946,0.6666666667,1,0,0.6123724357,0,0.8041023464,0.7302967433,0.8082903769,0.2886751346,0.8124444637,0.5
46,0.0591312396,0.0591312396,0.6915640748,0.413670152,0.3289758475,0.5169842621,0.2514778454,0.09090909091,0,0.4586824723,0.9438798074,0,0.0591312396,0.2132007164,0.8553372034,0.4264014327,0.5222329679,0.8528028654,0.3711348095,0.8971499589,0.7627700714,0.3057883149,0.3721936842,0.4923659639,0,1,0.6030226892,0.938083152,0.1713083482,0.1348399725,0.04264014327,0.2132007164,0.03000150011,0.246182982
43,0.5883484054,0.5883484054,0.5212860351,0.600245048,0.3273268354,0.85732141,0.7298004492,0.4522670169,0.4902903378,0.8451542547,0.6708203932,0.3535533906,0.5883484054,0.7071067812,0.6546536707,0.3535533906,0.5773502692,0.7071067812,0.8000946914,0.5410017808,0.474341649,0.7606388293,0.6943650748,0.8164965809,0.6123724357,0.6030226892,1,0.5656854249,0.5871043648,0.6708203932,0.5656854249,0,0.5472704546,0.2041241452
47,0.02773500981,0.02773500981,0.4423258685,0.3395498751,0.03086066999,0.5658032638,0.2064187386,0,0,0.5019960159,0.9486832981,0,0.02773500981,0.1,0.6789347398,0.1,0.5715476066,0.8,0.2611164839,0.9818681381,0.6260990337,0.1912365775,0.3273268354,0.4618802154,0,0.938083152,0.5656854249,1,0.1553447594,0.0632455532,0.02,0,0.01407195089,0
8,0.9731241098,0.9731241098,0.3396160047,0.9224280413,0.5042011113,0.5690570451,0.458086704,0.02284111309,0.9656956815,0.5762250022,0.1524548055,0,0.9731241098,0.7231566384,0.3719516395,0.0803507376,0.6560610253,0.133917896,0.7972742792,0.1502739602,0.1437357691,0.3905525015,0.9760575764,0.8814198797,0.8041023464,0.1713083482,0.5871043648,0.1553447594,1,0.8977894101,0.9802789987,0.0535671584,0.9837017215,0.4639051998
15,0.9647638212,0.9647638212,0.2797514425,0.7669649888,0.4879500365,0.438178046,0.3730019233,0,0.8770580193,0.4535573676,0.2,0,0.9647638212,0.9486832981,0.2927700219,0.316227766,0.5163977795,0.316227766,0.7156264473,0,0,0.377964473,0.8970852271,0.9128709292,0.7302967433,0.1348399725,0.6708203932,0.0632455532,0.8977894101,1,0.9486832981,0,0.9344877349,0.3651483717
17,0.9984603532,0.9984603532,0.2359071298,0.8488746876,0.4629100499,0.4849742261,0.4128374772,0,0.9707253434,0.5019960159,0.0632455532,0,0.9984603532,0.8,0.2468853599,0.1,0.5715476066,0.1,0.7485339206,0,0,0.3585685828,0.938336928,0.8660254038,0.8082903769,0.04264014327,0.5656854249,0.02,0.9802789987,0.9486832981,1,0,0.9991085135,0.4041451884
22,0,0,0.5897678246,0.3638034376,0.6172133998,0.05773502692,0.2948839123,0.4264014327,0.1386750491,0.1195228609,0,0.5,0,0,0.4629100499,0.5,0.4082482905,0,0.2611164839,0.06375767131,0.6708203932,0.2390457219,0.1091089451,0,0.2886751346,0.2132007164,0,0,0.0535671584,0,0,1,0,0.8660254038
31,0.9952285251,0.9952285251,0.2282275563,0.8532373514,0.4559833243,0.4874666782,0.4149591934,0,0.9757142403,0.504575949,0.04449941595,0,0.9952285251,0.7739572992,0.238848408,0.07035975447,0.5744849896,0.07035975447,0.7471317291,0,0,0.3532031643,0.9365791879,0.8530666869,0.8124444637,0.03000150011,0.5472704546,0.01407195089,0.9837017215,0.9344877349,0.9991085135,0,1,0.4062222319
57,0.4003203845,0.4003203845,0.7661308777,0.700140042,0.8908708064,0.2333333333,0.4256282654,0.3692744729,0.4803844614,0.2760262237,0,0.2886751346,0.4003203845,0.2886751346,0.6236095645,0.5773502692,0.4714045208,0,0.6030226892,0.03681050869,0.6454972244,0.4140393356,0.5039526307,0.3333333333,0.5,0.246182982,0.2041241452,0,0.4639051998,0.3651483717,0.4041451884,0.8660254038,0.4062222319,1